course_id,rating,difficulty,For Credit,Would Take Again,grade,Textbook,text,professor_name,department,Attendance,Online Class,cleaned_text,grade_cleaned,grade_numerical,professor_avg_rating,professor_review_count,professor_rating_std,professor_avg_difficulty,professor_difficulty_std,professor_avg_grade,professor_grade_std,course_avg_rating,course_avg_difficulty,course_avg_grade
PSYCH30,5.0,4.0,Yes,,A-,Yes,"The class is quite difficult. As a Science student I would put the workload slightly below that of an into science course, however, it is also an amazingly immersive class where if you put the effort in, you can learn a lot. Prof. Doan is nothing short of inspirational and very knowledgeable. If you are premed, take this class, its worth it.",Stacey Doan ,Psychology department,Mandatory,,class quite difficult science student would put workload slightly science course however also amazingly immersive class put effort learn lot prof doan nothing short inspirational knowledgeable premed take class worth,A-,3.7,3.7,5,1.857417562100671,3.8,1.0954451150103321,3.5200000000000005,0.3193743884534262,3.3333333333333335,3.3333333333333335,3.4333333333333336
FWS010,3.0,4.0,Yes,Yes,A,Yes,"I took Professor Gallagher's Post-Apocalyptic Humanity FWS course despite hearing negative things from other people. I actually really enjoyed the readings (one being a comic book) and thought that they all worked well together. Discussions were awkward since it was a small class and her grading is definitely very tough, but overall it wasn't bad.",Megan Gallagher ,Literature department,Mandatory,Yes,took professor gallaghers postapocalyptic humanity fws course despite hearing negative thing people actually really enjoyed reading one comic book thought worked well together discussion awkward since small class grading definitely tough overall wasnt bad,A,4.0,2.5,4,1.2909944487358056,4.25,0.5,3.7750000000000004,0.14999999999999997,4.44,2.92,3.784
ECON165,1.0,5.0,Yes,,B+,No,"He pretends to have very clear grading (1-10) but in reality he takes off points without any explain for why. He  also loves to nitpick everything, if it isn't perfect and in his language it's not an A. If you do SVP, the class is a requirement which is unfortunate because he is NOT good professor and grades arbitrarily. No office hours either",Darren Filson ,Economics department,Mandatory,,pretend clear grading reality take point without explain also love nitpick everything isnt perfect language svp class requirement unfortunate good professor grade arbitrarily office hour either,B+,3.3,1.0,1,0.0,5.0,0.0,3.3,0.0,1.0,5.0,3.3
FHS10,5.0,3.0,Yes,Yes,A-,No,Professor Uvin is vert knowledgeable and I would take his class again,Peter Uvin ,Government department,Mandatory,,professor uvin vert knowledgeable would take class,A-,3.7,4.0,4,2.0,3.0,0.816496580927726,3.85,0.17320508075688756,4.458333333333333,3.0,3.7416666666666667
PHIL39,5.0,3.0,Yes,Yes,B,No,Prof Johnson is amazing. She is very smart and knowledgeable in her area of expertise. She makes the class very interesting and fun. Grading criteria on papers are very clear but it's still not easy to get a good grade.,Gabbrielle Johnson ,Philosophy department,Mandatory,,prof johnson amazing smart knowledgeable area expertise make class interesting fun grading criterion paper clear still easy get good grade,B,3.0,5.0,2,0.0,3.5,0.7071067811865476,3.35,0.4949747468305834,5.0,3.0,3.0
BIOL171,5.0,4.0,Yes,,A,No,He is amazing! Learned a ton in his class. He has high expectations but they can be met as long as you put in the effort.,Joseph Cohen ,Biology department,Mandatory,,amazing learned ton class high expectation met long put effort,A,4.0,4.636363636363637,11,0.5518563713009522,3.909090909090909,0.7006490497453707,3.6727272727272724,0.5460602697338621,5.0,4.0,4.0
MATH030,5.0,3.0,Yes,Yes,A,Yes,Professor Valenza is hands down the best teacher I have ever had. He makes the material very easy to understand as he is thorough and is willing to explain if somebody does not understand. I would 100% recommend taking him even if you have to have class on Friday. He is totally worth it.,Robert Valenza ,Mathematics department,Mandatory,Yes,professor valenza hand best teacher ever make material easy understand thorough willing explain somebody understand would recommend taking even class friday totally worth,A,4.0,4.863636363636363,11,0.3233348953414316,2.4545454545454546,0.6875516509523286,3.972727272727273,0.09045340337332901,4.136363636363637,2.3636363636363638,3.972727272727273
FHS010,1.0,2.0,,No,A-,No,"Professor Uvin is one of the worst professors I have ever had. His feedback is rude, unhelpful, and downright degrading. He belittles his students and makes you second guess your abilities. He assigns way too much reading and classes are boring, not engaging, and hard to follow. He grades papers easily, but grades group projects extremely hard.",Peter Uvin ,Government department,Mandatory,,professor uvin one worst professor ever feedback rude unhelpful downright degrading belittles student make second guess ability assigns way much reading class boring engaging hard follow grade paper easily grade group project extremely hard,A-,3.7,4.0,4,2.0,3.0,0.816496580927726,3.85,0.17320508075688756,3.7045454545454546,3.090909090909091,3.690909090909091
MATH031,5.0,2.0,Yes,Yes,D+,No,i failed his class but that was purely because of my lack of hard work. he is a really interesting professor and really good lectures.,Michael O'Neill ,Mathematics department,,,failed class purely lack hard work really interesting professor really good lecture,D+,1.3,3.8666666666666667,15,1.5055453054181618,2.7333333333333334,1.3345232785352157,3.4866666666666664,0.9455660939856283,3.625,2.5,3.45
PSYC145,5.0,3.0,Yes,Yes,A,No,"Awesome prof. and class! If you want to understand the left-right divide, take this class. If you want to understand human nature - take this class. It's discussion-heavy, but participation is actually really fun and exciting. It's all about thinking on the spot. There will controversial topics - but that's what education is about!",Piercarlo Valdesolo ,Psychology department,Mandatory,,awesome prof class want understand leftright divide take class want understand human nature take class discussionheavy participation actually really fun exciting thinking spot controversial topic thats education,A,4.0,5.0,1,0.0,3.0,0.0,4.0,0.0,5.0,3.0,4.0
CSCI040,4.0,2.0,Yes,Yes,A,No,"I like Mike. He is chill and the labs and homework are fun and useful. You might have a harder time if you never took CS before, but if you have some knowledge and you can teach yourself sometimes Mike is a great choice. He gives a lot of extra credit options. You build your GitHub portfolio during the course, which is very useful for future.",Michael Izbicki ,Computer Science department,Not Mandatory,Yes,like mike chill lab homework fun useful might harder time never took c knowledge teach sometimes mike great choice give lot extra credit option build github portfolio course useful future,A,4.0,4.166666666666667,6,1.6020819787597218,3.8333333333333335,0.983192080250175,4.0,0.0,4.0,3.75,3.825
PSYC30,5.0,4.0,Yes,Yes,A-,Yes,"It's definitely a lot of work for an Intro class/GE, but she prepares you well if you wind up majoring. She's clearly knowledgeable and really helpful during office hours even after the semester has ended.",Tomoe Kanaya ,Psychology department,Mandatory,,definitely lot work intro classge prepares well wind majoring shes clearly knowledgeable really helpful office hour even semester ended,A-,3.7,5.0,2,0.0,3.5,0.7071067811865476,3.7,0.0,4.0,3.3333333333333335,3.9
PSYCH70,5.0,2.0,Yes,Yes,A,Yes,"Prof Krauss approaches the subject of abnormal psychology in an excellent way. He brings lightness and humor to a subject that can be difficult, but not in a way that is disrespectful or harmful to individuals. He teaches the class extraordinarily well and provides examples from personal experiences with clients. He always had funny lectures, too!",Daniel Krauss ,Psychology department,,,prof krauss approach subject abnormal psychology excellent way brings lightness humor subject difficult way disrespectful harmful individual teach class extraordinarily well provides example personal experience client always funny lecture,A,4.0,5.0,5,0.0,3.4,0.8944271909999159,3.7399999999999998,0.4335896677735759,5.0,3.0,4.0
MATH032,3.0,4.0,Yes,No,C,Yes,I like that she is available to students and tries to be understanding and accommodating! But the class was not engaging and I didn't end up learning very much because the class didn't make me want to work for it. She has an agenda that she doesn't want to stray from so we often went ahead in the syllabus despite feeling lost.,Chiu-Yen Kao ,Mathematics department,Mandatory,,like available student try understanding accommodating class engaging didnt end learning much class didnt make want work agenda doesnt want stray often went ahead syllabus despite feeling lost,C,2.0,4.333333333333333,3,1.1547005383792517,3.3333333333333335,1.1547005383792515,3.3333333333333335,1.1547005383792515,3.8333333333333335,2.6666666666666665,3.6166666666666667
FHS010,2.0,5.0,Yes,No,B,Yes,"Do not take Prof. Aitel's class. Incredibly difficult grader on papers even after meeting with her for help on papers multiple times and with the CWPD. I thought she would be easy given her rating on Rate My Professor, but it is MISLEADING. Fazia is kind in class, although her grading is harsh! Everyone in my class would agreed. Stay away!!",Fazia Aitel ,Modern Languages department,Mandatory,,take prof aitels class incredibly difficult grader paper even meeting help paper multiple time cwpd thought would easy given rating rate professor misleading fazia kind class although grading harsh everyone class would agreed stay away,B,3.0,2.5,5,1.224744871391589,4.6,0.5477225575051663,3.08,0.370135110466435,3.7045454545454546,3.090909090909091,3.690909090909091
GOV149,5.0,4.0,Yes,Yes,B+,No,"Professor Taw is a life-changing professor. She is kind, brilliant and funny. Her class develops you as a student and as a person. She transforms you into a serious thinker, informed debater, and convincing writer. She demands a lot of work and her class shouldn't be taken lightly, but having her as a prof is extremely rewarding in many ways.",Jennifer Taw ,Government department,Mandatory,,professor taw lifechanging professor kind brilliant funny class develops student person transforms serious thinker informed debater convincing writer demand lot work class shouldnt taken lightly prof extremely rewarding many way,B+,3.3,4.3,5,0.9746794344808964,4.0,0.0,3.7399999999999998,0.28809720581775883,5.0,3.6666666666666665,3.766666666666667
